timestamp,125,126,127,128,129,130,131,132,133,134
410400,6018379.0,5393134.0,7155866.0,4337327.0,5100988.0,25437297.0,3939860.0,3482235.0,2689342.0,5089071.0
412200,6032133.0,5407921.0,7187401.0,4344788.0,5114417.0,25563988.0,3952279.0,3485829.0,2697913.0,5102201.0
414000,6048094.0,5415567.0,7225553.0,4349805.0,5142606.0,25664392.0,3962603.0,3499711.0,2717150.0,5113704.0
415800,6090087.0,5446895.0,7249386.0,4351302.0,5155359.0,25779462.0,3982434.0,3510708.0,2727101.0,5136000.0
417600,6115902.0,5451036.0,7281790.0,4358346.0,5177526.0,25858080.0,3998139.0,,2736015.0,5145527.0
419400,6157874.0,5480872.0,7305197.0,4379137.0,5199666.0,26001240.0,4009485.0,3537130.0,2746744.0,5150150.0
421200,6178979.0,5488173.0,7321881.0,,5222031.0,26110462.0,4019298.0,3545260.0,2755707.0,5181260.0
423000,6206731.0,5493147.0,7330647.0,4400790.0,5241559.0,26245109.0,4021510.0,3555123.0,2776098.0,5195120.0
424800,6222079.0,5514539.0,7335853.0,4417179.0,5266657.0,26428190.0,4032690.0,3563739.0,2798324.0,5198613.0
426600,6238170.0,5538658.0,,4419442.0,5273779.0,26585638.0,4054460.0,3572178.0,2808935.0,5200462.0
428400,6277453.0,5550946.0,7354613.0,4428884.0,5307729.0,26820693.0,4063264.0,3584147.0,2823418.0,5203823.0
430200,6333517.0,5569502.0,7360889.0,4440754.0,5325183.0,27067104.0,4072147.0,3595403.0,2825988.0,5208716.0
432000,6354840.0,5574052.0,7369867.0,4451041.0,5339438.0,27309176.0,4092301.0,3600716.0,2836253.0,5234549.0
433800,6367276.0,5588572.0,7377661.0,4462443.0,5350505.0,27651361.0,4103450.0,3609202.0,2846753.0,5261530.0
435600,6394345.0,5609083.0,7394048.0,4468469.0,5367086.0,28080382.0,4116142.0,3609924.0,2860130.0,5269214.0
437400,6409739.0,5618598.0,7412990.0,4474134.0,5380911.0,28509010.0,4129967.0,3619978.0,2870006.0,5297914.0
439200,6447790.0,5641618.0,7433196.0,4502730.0,5391330.0,28929639.0,4150590.0,3627448.0,2881651.0,5306205.0
441000,6494784.0,5651922.0,7458113.0,4535201.0,5421259.0,29005389.0,4183595.0,3639950.0,2896332.0,5348028.0
